"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1592380006","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380008","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380010","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380012","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380014","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380016","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380018","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380020","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380022","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380024","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380026","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380028","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380030","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380032","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380034","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380036","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380038","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380040","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380042","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380044","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380046","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380048","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380050","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380052","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380054","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380056","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380058","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380060","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380062","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380064","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380066","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380068","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380070","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380072","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380074","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380077","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380079","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380081","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380083","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380085","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380087","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380089","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380091","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380093","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380095","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380097","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380100","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380102","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380104","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380106","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380108","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380110","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380112","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380114","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380116","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380119","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380121","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380123","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380125","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380127","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380129","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380131","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380133","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380135","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380137","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380139","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380141","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380143","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380145","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380147","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380149","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380151","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380153","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380155","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380157","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380159","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380161","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380163","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380165","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380167","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380169","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380171","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380173","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380175","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380177","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380179","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380181","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380183","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380185","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380187","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380189","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380191","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380193","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380195","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380197","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380199","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380201","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380203","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380205","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380207","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380209","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380211","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380213","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380215","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380217","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380219","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380221","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380223","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380225","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380227","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380229","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380231","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380233","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380235","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380237","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380239","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380241","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380243","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380245","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380247","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380249","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380251","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380253","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380255","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380257","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380259","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380261","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380263","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380265","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380267","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380269","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380271","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380273","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380275","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380277","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380279","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380281","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380283","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380285","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380287","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380289","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380291","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380294","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380296","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380298","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380300","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380302","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380304","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380306","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380308","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380310","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380312","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380315","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380317","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380319","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380321","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380323","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380325","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380327","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380329","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380331","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380334","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380336","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380338","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380340","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380342","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380344","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380346","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380348","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380350","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380352","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380354","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380357","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380359","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380361","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380363","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380365","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380367","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380369","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380371","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380373","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380375","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380377","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380379","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380381","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380384","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380386","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380388","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380390","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380392","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380394","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380396","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380399","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380401","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380403","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380405","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380407","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380409","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380411","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380413","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380415","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380417","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380419","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380421","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380423","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380426","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380428","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380430","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380432","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380434","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380436","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380438","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380440","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380442","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380444","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380447","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380449","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380451","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380453","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592380455","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
